N_PROF,N_LEVELS,CYCLE_NUMBER,DATA_MODE,DIRECTION,PLATFORM_NUMBER,POSITION_QC,PRES,PRES_ERROR,PRES_QC,PSAL,PSAL_ERROR,PSAL_QC,TEMP,TEMP_ERROR,TEMP_QC,TIME_QC,LATITUDE,LONGITUDE,TIME
1,1,143,D,A,2902772,1,1.1,2.4,1,32.80287,0.01,1,27.343,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,2,143,D,A,2902772,1,1.9,2.4,1,32.80114,0.01,1,27.346,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,3,143,D,A,2902772,1,2.7,2.4,1,32.80209,0.01,1,27.344,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,4,143,D,A,2902772,1,3.9,2.4,1,32.80202,0.01,1,27.342,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,5,143,D,A,2902772,1,5.2,2.4,1,32.80386,0.01,1,27.341,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,6,143,D,A,2902772,1,6.2,2.4,1,32.80306,0.01,1,27.344,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,7,143,D,A,2902772,1,7.0,2.4,1,32.80301,0.01,1,27.343,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,8,143,D,A,2902772,1,7.9,2.4,1,32.80301,0.01,1,27.343,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,9,143,D,A,2902772,1,8.8,2.4,1,32.80305,0.01,1,27.343,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,10,143,D,A,2902772,1,9.8,2.4,1,32.80399,0.01,1,27.342,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,11,143,D,A,2902772,1,15.4,2.4,1,32.804,0.01,1,27.343,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,12,143,D,A,2902772,1,25.5,2.4,1,32.80286,0.01,1,27.343,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,13,143,D,A,2902772,1,35.5,2.4,1,33.03357,0.01,1,27.516,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,14,143,D,A,2902772,1,45.4,2.4,1,33.3615,0.01,1,27.729,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,15,143,D,A,2902772,1,55.4,2.4,1,33.38612,0.01,1,27.504,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,16,143,D,A,2902772,1,64.6,2.4,1,34.19768,0.01089,1,26.94,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,17,143,D,A,2902772,1,74.9,2.4,1,34.59758,0.01,1,25.502,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,18,143,D,A,2902772,1,85.1,2.4,1,34.70636,0.01241,1,24.28,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,19,143,D,A,2902772,1,95.4,2.4,1,34.74154,0.01077,1,22.679,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,20,143,D,A,2902772,1,105.3,2.4,1,34.79257,0.01169,1,21.416,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,21,143,D,A,2902772,1,115.9,2.4,1,34.80482,0.01284,1,19.948,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,22,143,D,A,2902772,1,125.5,2.4,1,34.84714,0.01,1,18.492,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,23,143,D,A,2902772,1,135.7,2.4,1,34.87433,0.01,1,17.579,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,24,143,D,A,2902772,1,145.9,2.4,1,34.90596,0.01,1,16.655,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,25,143,D,A,2902772,1,156.1,2.4,1,34.92813,0.01,1,15.914,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,26,143,D,A,2902772,1,165.2,2.4,1,34.94455,0.01,1,15.133,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,27,143,D,A,2902772,1,175.2,2.4,1,34.9632,0.01,1,14.592,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,28,143,D,A,2902772,1,185.3,2.4,1,34.97945,0.01,1,14.092,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,29,143,D,A,2902772,1,195.2,2.4,1,34.99247,0.01,1,13.692,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,30,143,D,A,2902772,1,212.7,2.4,1,35.00769,0.01,1,13.189,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,31,143,D,A,2902772,1,238.1,2.4,1,35.02302,0.01,1,12.401,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,32,143,D,A,2902772,1,262.8,2.4,1,35.0281,0.01,1,11.832,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,33,143,D,A,2902772,1,288.9,2.4,1,35.03176,0.01,1,11.508,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,34,143,D,A,2902772,1,313.0,2.4,1,35.03887,0.01,1,11.302,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,35,143,D,A,2902772,1,338.1,2.4,1,35.03978,0.01,1,11.057,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,36,143,D,A,2902772,1,363.0,2.4,1,35.03875,0.01,1,10.84,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,37,143,D,A,2902772,1,387.9,2.4,1,35.03673,0.01,1,10.633,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,38,143,D,A,2902772,1,412.7,2.4,1,35.03374,0.01,1,10.432,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,39,143,D,A,2902772,1,437.6,2.4,1,35.03061,0.01,1,10.229,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,40,143,D,A,2902772,1,462.8,2.4,1,35.02867,0.01,1,10.06,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,41,143,D,A,2902772,1,487.6,2.4,1,35.02571,0.01,1,9.878,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,42,143,D,A,2902772,1,512.9,2.4,1,35.02277,0.01,1,9.68,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
1,43,143,D,A,2902772,1,538.2,2.4,1,35.01768,0.01,1,9.468,0.002,1,1,15.517,89.012,2024-01-14 03:30:32
